seller_type,seller_age_days,total_completed_tasks,seller_trust_score,task_type,is_duplicate_screenshot,completion_duration,timing_risk_score,std_dev,seller_average,z_score,population_score,timing_consistency_score,validity_score,logical_behavior_flag,repetitive_behavior_flag,device_seller_count,ip_seller_count,device_sharing_score,ip_reuse_score,automation_score,device_risk_score,final_behavior_risk_score,fraud_label
new,7,0,61.6,Like,0,8.8,15,8.49,26.74,-2.11,15,0,0,0,0,1,2,2.5,10.7,0,5.7,7.4,0
experienced,152,855,91.2,Follow,0,28.32,5,5.67,27.69,0.11,0,0,0,0,0,1,1,5.3,5.5,0,4.6,3.4,0
veteran,418,4527,63.1,Subscribe,1,46.12,5,20.72,50.54,-0.21,0,0,25,1,0,1,1,0.6,6.2,0,0,14.5,0
experienced,361,613,46.6,Subscribe,0,6.63,35,10.45,70.99,-6.16,35,15,0,0,1,8,7,49.3,25.7,0,38.6,30.8,1
experienced,307,234,38.0,Subscribe,0,23.23,15,20.95,71.04,-2.28,15,0,0,0,0,3,13,17.3,55.3,0,29.8,6.0,0
experienced,348,676,78.4,Comment,0,18.86,15,17.56,36.38,-1.0,15,0,0,0,0,1,2,2.0,4.5,0,3.9,4.9,0
veteran,567,1856,57.7,Comment,1,12.18,35,15.5,92.11,-5.16,35,0,35,1,0,15,17,70,60,0,69.6,28.4,1
veteran,468,4100,77.5,Like,0,15.72,5,2.19,17.0,-0.58,0,35,0,0,1,1,1,6.8,3.8,0,3.6,19.3,0
experienced,93,542,84.1,Follow,0,17.08,5,10.94,36.02,-1.73,0,0,0,0,0,2,1,8.5,5.2,0,9.5,0.4,0
veteran,437,2652,78.2,Like,0,21.73,5,4.54,18.43,0.73,0,0,0,0,0,1,1,2.3,4.9,0,0.3,3.5,0
intermediate,43,35,9.8,Comment,1,18.84,15,12.33,40.44,-1.75,15,15,25,1,1,7,8,44.6,28.5,70,36.4,47.0,1
new,14,5,47.9,Follow,0,5.42,15,16.84,20.02,-0.87,15,0,0,0,0,1,1,2.8,5.9,0,4.4,3.2,0
experienced,162,235,80.7,Follow,0,29.92,5,2.16,30.89,-0.45,0,35,0,0,1,1,1,2.0,0.0,0,0,19.8,0
experienced,252,176,64.6,Subscribe,0,23.14,5,19.7,54.77,-1.61,0,0,0,0,0,1,1,5.7,5.1,0,8.8,0,0
veteran,502,4306,92.8,Like,0,2.4,35,13.41,16.81,-1.08,15,0,0,0,0,1,2,5.8,7.6,0,8.1,8.4,0
intermediate,41,80,32.6,Like,1,20.67,5,16.98,21.59,-0.05,0,0,35,1,0,1,1,5.3,6.8,0,9.5,15.0,1
new,6,2,35.1,Follow,0,1.39,35,7.7,18.52,-2.22,15,0,0,0,0,14,6,70,23.0,0,55.3,9.5,1
intermediate,73,71,59.4,Like,0,8.63,5,4.98,16.61,-1.6,0,0,0,0,0,1,3,5.5,15.5,0,11.2,1.2,0
veteran,861,3655,75.8,Like,0,21.39,5,9.26,26.66,-0.57,0,0,0,0,0,3,10,21.0,36.8,0,27.2,0,0
experienced,241,293,53.5,Subscribe,0,29.53,15,16.07,63.92,-2.14,15,0,0,0,0,4,2,21.4,5.5,0,17.8,3.6,1
veteran,609,2120,83.0,Subscribe,0,8.22,15,19.43,52.17,-2.26,15,0,0,0,0,1,3,0.6,13.3,0,1.6,7.0,1
experienced,205,135,75.2,Follow,0,18.46,5,9.74,12.22,0.64,0,0,0,0,0,4,2,25.1,5.4,0,18.4,2.8,0
veteran,824,2714,76.9,Comment,0,67.83,35,12.74,129.06,-4.8,35,0,0,0,0,1,1,6.4,7.1,0,3.9,15.6,0
experienced,293,721,82.1,Subscribe,0,54.43,5,10.57,49.99,0.42,0,0,0,0,0,1,1,1.6,5.7,70,0.5,14.1,0
new,5,4,65.5,Like,0,23.29,5,11.28,12.03,1.0,0,0,0,0,0,2,1,13.0,0.2,0,8.7,3.4,0
veteran,719,3076,67.2,Comment,0,86.29,15,15.85,119.84,-2.12,15,0,0,0,0,1,1,1.5,6.3,0,6.1,4.8,1
veteran,594,4254,62.7,Comment,0,36.41,35,16.21,111.22,-4.62,35,0,0,0,0,1,1,2.3,1.3,70,3.4,24.0,1
veteran,400,3251,63.1,Comment,0,65.3,5,6.71,61.8,0.52,0,0,0,0,0,3,10,16.5,39.8,0,25.9,0,0
veteran,795,4855,91.0,Follow,0,32.58,5,19.78,26.91,0.29,0,0,0,0,0,4,1,26.7,0.1,0,14.8,0,0
intermediate,82,30,60.5,Follow,0,5.8,15,18.8,25.68,-1.06,15,0,0,0,0,2,1,13.0,4.8,0,11.6,8.3,0
new,5,2,52.1,Comment,0,111.5,35,12.49,44.79,5.34,35,0,0,0,0,1,3,3.2,14.0,0,6.6,11.9,0
veteran,428,4510,21.3,Comment,1,18.64,35,9.19,129.3,-12.05,35,15,35,1,1,5,14,29.5,58.5,70,42.2,53.9,1
experienced,193,596,75.7,Comment,0,64.44,35,8.53,111.41,-5.51,35,0,0,0,0,4,1,24.0,4.0,0,16.2,15.2,1
veteran,775,2761,76.4,Subscribe,0,48.44,5,17.09,70.81,-1.31,0,0,0,0,0,2,4,7.1,15.9,0,12.1,4.2,0
veteran,787,2470,70.0,Subscribe,0,28.59,35,5.95,62.59,-5.72,35,0,0,0,0,1,1,5.2,1.0,0,4.3,13.1,0
veteran,718,4038,70.3,Like,1,19.47,5,4.27,14.05,1.27,0,0,35,0,0,1,2,3.2,11.9,0,6.8,7.9,1
new,11,1,61.1,Subscribe,0,44.03,5,10.62,24.53,1.84,0,0,0,0,0,1,2,5.4,8.3,0,3.2,3.5,0
veteran,388,1758,82.3,Comment,0,111.0,5,19.33,85.4,1.32,0,0,0,0,0,2,1,12.3,7.1,0,11.4,1.3,0
intermediate,61,71,22.5,Follow,1,5.2,15,13.83,23.79,-1.34,15,0,25,0,0,9,4,56.7,14.2,0,44.0,11.6,0
veteran,456,1365,78.4,Like,0,9.67,5,0.76,8.77,1.18,0,35,0,0,1,1,2,4.3,7.5,0,3.4,22.1,0
experienced,333,756,68.1,Comment,0,66.07,35,10.21,100.28,-3.35,35,0,0,0,0,1,1,2.6,6.9,70,3.5,22.2,1
intermediate,68,6,49.7,Comment,0,67.33,35,11.83,113.16,-3.87,35,0,0,0,0,1,2,5.9,11.9,0,9.1,12.8,0
veteran,844,1183,80.2,Like,0,21.31,5,16.36,15.24,0.37,0,0,0,0,0,1,1,4.0,0.3,70,3.9,10.2,0
intermediate,77,60,5.2,Follow,1,2.81,35,7.05,11.85,-1.28,15,15,25,0,1,7,14,48.3,56.4,0,51.4,32.5,1
intermediate,69,17,48.1,Comment,0,47.5,5,0.83,46.76,0.88,0,35,0,0,1,1,1,5.6,3.5,0,2.2,19.3,0
experienced,130,699,74.7,Like,0,24.2,5,0.56,24.35,-0.27,0,35,0,0,1,2,1,13.1,6.5,0,13.3,18.5,0
veteran,438,2530,83.1,Comment,0,36.28,35,13.79,88.55,-3.79,35,0,0,0,0,1,1,6.4,5.5,0,7.3,14.6,0
new,10,1,59.1,Subscribe,0,4.9,35,8.42,63.89,-7.01,35,0,0,0,0,1,1,1.4,0.0,0,4.9,16.9,0
intermediate,40,29,65.4,Subscribe,0,29.64,5,17.7,41.74,-0.68,0,0,0,0,0,1,2,5.2,6.0,0,9.0,2.5,0
experienced,104,272,85.7,Follow,0,24.27,5,11.76,36.15,-1.01,0,0,0,0,0,1,1,2.1,7.9,0,7.0,0,0
intermediate,60,79,40.6,Comment,1,41.64,35,4.08,125.94,-20.65,35,0,35,1,0,1,1,1.4,8.0,0,2.1,30.3,0
experienced,160,358,43.9,Comment,0,7.72,35,7.02,67.71,-8.55,35,0,0,0,0,2,2,11.9,9.5,0,13.5,12.3,1
experienced,281,262,65.3,Follow,1,13.39,5,20.61,13.05,0.02,0,0,35,0,0,1,2,5.6,6.3,0,6.7,11.0,0
intermediate,35,80,57.2,Comment,0,108.18,15,12.36,80.93,2.2,15,0,0,0,0,1,2,5.5,10.3,0,6.0,3.1,0
experienced,137,897,49.7,Follow,0,6.18,15,18.86,20.85,-0.78,15,0,0,0,0,6,10,39.5,42.9,70,41.0,19.4,0
experienced,322,165,45.1,Subscribe,1,20.49,35,5.41,42.07,-3.99,35,0,35,1,0,1,2,2.3,9.2,0,2.4,31.9,0
veteran,395,2687,57.5,Comment,0,100.91,35,4.51,34.21,14.78,35,0,0,0,0,7,1,42.9,5.3,0,31.0,15.0,1
intermediate,90,56,61.8,Comment,0,72.52,5,19.02,98.13,-1.35,0,0,0,0,0,2,1,12.8,7.4,0,9.8,3.5,0
new,9,4,54.7,Follow,0,15.52,5,16.29,19.62,-0.25,0,0,0,0,0,1,1,4.7,2.4,0,2.9,2.9,1
experienced,353,516,65.4,Comment,0,100.19,15,9.32,73.26,2.89,15,0,0,0,0,2,1,12.5,5.8,0,14.0,4.1,0
veteran,900,3810,69.2,Like,0,13.11,5,20.37,24.27,-0.55,0,0,0,0,0,1,7,0.2,24.0,0,9.7,0.6,0
veteran,534,3364,64.4,Subscribe,0,3.86,35,6.22,24.68,-3.35,35,0,0,0,0,1,1,3.6,6.7,0,0.8,12.5,0
new,6,1,56.4,Subscribe,0,4.68,35,16.89,19.69,-0.89,15,0,0,0,0,1,2,3.4,11.5,0,3.3,13.5,0
intermediate,23,39,37.1,Follow,0,19.69,5,14.31,28.95,-0.65,0,0,0,0,0,1,2,2.7,7.3,70,5.9,9.1,1
experienced,132,665,66.2,Comment,0,65.12,5,15.79,82.28,-1.09,0,0,0,0,0,9,1,60.6,3.4,0,42.1,0.9,0
experienced,258,211,58.2,Follow,0,6.25,15,8.4,28.75,-2.68,15,0,0,0,0,1,1,3.3,5.8,0,2.8,3.6,0
veteran,476,2915,77.9,Follow,0,15.94,5,17.04,37.44,-1.26,0,0,0,0,0,1,2,0.9,8.2,0,4.2,2.9,0
experienced,165,124,82.5,Like,0,23.71,5,5.77,16.39,1.27,0,0,0,0,0,1,2,1.4,9.6,0,1.8,1.9,0
veteran,674,4158,90.6,Like,0,22.05,5,7.27,26.31,-0.59,0,0,0,0,0,1,1,6.1,7.5,0,4.9,1.1,0
experienced,197,686,59.0,Comment,1,102.96,15,17.65,63.1,2.26,15,0,35,1,0,1,3,0.5,13.0,0,7.5,23.5,0
experienced,273,173,67.3,Follow,0,23.05,5,4.93,13.8,1.87,0,0,0,0,0,1,2,5.0,6.2,0,2.6,0,0
experienced,306,747,66.8,Subscribe,0,34.14,35,4.97,55.95,-4.39,35,0,0,0,0,1,1,5.9,2.5,0,8.4,11.5,0
veteran,371,4793,92.9,Comment,0,38.33,35,6.8,104.75,-9.77,35,0,0,0,0,2,3,9.7,13.3,0,12.9,11.4,0
veteran,860,2404,66.5,Like,0,12.06,5,10.95,22.13,-0.92,0,0,0,0,0,2,9,8.6,39.7,0,20.2,1.9,0
new,13,2,44.9,Follow,0,32.82,5,18.28,25.31,0.41,0,0,0,0,0,2,1,11.6,2.5,0,8.3,3.4,0
veteran,517,4017,76.6,Subscribe,0,40.52,5,16.3,53.72,-0.81,0,0,0,0,0,7,1,42.9,1.7,0,25.2,0,0
new,9,0,45.4,Like,0,1.55,35,10.08,14.97,-1.33,15,0,0,0,0,1,2,3.3,6.6,0,5.2,10.3,0
veteran,527,4595,65.7,Follow,0,15.83,5,10.51,22.23,-0.61,0,0,0,0,0,9,1,58.0,3.9,0,38.1,1.6,0
experienced,247,460,60.6,Subscribe,1,39.18,15,11.7,64.34,-2.15,15,0,25,1,0,1,1,1.2,3.6,0,0.4,16.3,1
experienced,226,463,63.2,Comment,0,43.35,35,4.57,96.01,-11.53,35,0,0,0,0,1,2,2.4,5.7,0,7.2,12.0,0
experienced,178,597,68.2,Subscribe,0,34.79,5,9.67,23.99,1.12,0,0,0,0,0,7,1,45.6,0.8,0,32.1,1.9,1
veteran,725,3411,82.3,Comment,0,87.79,5,8.01,98.12,-1.29,0,0,0,0,0,1,1,3.5,2.0,0,3.9,2.0,0
experienced,357,365,53.1,Like,0,21.89,5,2.31,21.03,0.37,0,35,0,0,1,1,1,5.8,4.9,0,5.5,20.9,0
experienced,104,389,84.5,Follow,0,17.76,5,16.06,32.68,-0.93,0,0,0,0,0,1,1,6.6,5.5,0,7.0,2.5,0
experienced,341,628,76.1,Like,0,1.33,35,5.77,9.5,-1.42,15,0,0,0,0,1,1,6.9,5.9,0,6.2,12.6,0
new,11,5,51.3,Subscribe,0,4.88,35,6.65,52.98,-7.23,35,0,0,0,0,1,3,6.4,9.1,0,8.8,14.2,0
experienced,220,411,82.7,Follow,0,13.8,5,10.34,12.92,0.09,0,0,0,0,0,2,1,9.4,4.2,0,10.0,0.6,0
veteran,494,2441,81.1,Subscribe,0,44.66,15,8.13,21.46,2.85,15,0,0,0,0,2,11,10.4,42.8,0,19.4,4.6,0
intermediate,41,71,45.2,Follow,0,14.69,5,6.89,22.21,-1.09,0,0,0,0,0,1,1,5.9,1.8,0,6.5,0.1,0
experienced,199,934,53.9,Subscribe,0,48.37,5,19.0,27.7,1.09,0,0,0,0,0,1,1,5.6,4.8,0,4.0,1.9,0
veteran,576,3969,81.5,Comment,1,71.42,5,12.72,51.9,1.53,0,0,25,1,0,1,1,5.4,0.4,0,4.9,14.0,0
intermediate,31,62,61.3,Follow,0,21.5,5,4.79,13.38,1.69,0,0,0,0,0,5,3,31.9,8.4,0,26.1,0.8,0
experienced,136,192,75.1,Subscribe,0,33.12,5,6.36,34.56,-0.23,0,0,0,0,0,1,1,4.5,3.3,0,6.1,0.9,0
veteran,372,3770,91.5,Like,0,24.44,5,14.6,18.72,0.39,0,0,0,0,0,1,3,3.3,8.1,0,6.0,0,0
veteran,469,1535,86.0,Like,0,14.26,5,14.94,16.29,-0.14,0,0,0,0,0,1,1,0.2,0.0,0,0,0,0
veteran,418,3030,77.4,Comment,0,102.68,35,12.84,54.03,3.79,35,0,0,0,0,2,10,13.2,37.0,0,22.5,14.8,0
veteran,870,4989,88.3,Comment,0,83.52,5,1.97,83.68,-0.08,0,35,0,0,1,1,2,2.3,9.4,0,4.5,19.9,0
new,3,4,46.5,Comment,0,107.16,5,10.17,90.0,1.69,0,0,0,0,0,1,1,6.0,2.6,0,1.2,3.6,0
veteran,708,3958,79.2,Subscribe,0,38.89,5,19.27,22.42,0.85,0,0,0,0,0,1,1,7.0,7.7,0,9.6,0,0
veteran,489,3673,87.5,Comment,0,75.65,5,1.77,76.72,-0.6,0,35,0,0,1,1,1,3.4,4.5,0,2.8,19.0,0
veteran,559,4055,87.3,Comment,0,86.15,5,1.52,86.84,-0.46,0,35,0,0,1,1,1,5.0,3.7,0,8.3,17.3,0
veteran,647,3074,55.4,Follow,0,2.33,35,8.92,38.11,-4.01,35,0,15,1,0,8,15,52.9,59.7,0,58.5,27.9,1
intermediate,45,24,63.7,Comment,0,106.61,35,15.07,36.59,4.65,35,0,0,0,0,1,9,2.7,33.3,0,12.6,16.0,0
experienced,116,766,64.6,Comment,0,15.81,15,18.57,64.7,-2.63,15,0,0,0,0,1,1,3.0,3.3,0,5.3,4.9,0
experienced,216,741,68.9,Comment,0,83.27,5,18.92,46.65,1.94,0,0,0,0,0,1,9,3.7,37.8,0,18.0,0,0
veteran,655,3084,56.4,Comment,0,117.38,35,18.59,42.46,4.03,35,0,0,0,0,4,1,26.5,6.8,0,16.5,14.4,1
experienced,295,790,91.4,Like,0,15.07,5,13.53,20.4,-0.39,0,0,0,0,0,1,1,4.0,3.5,0,1.3,2.9,0
intermediate,55,17,50.4,Like,0,12.66,5,7.33,23.26,-1.45,0,0,0,0,0,1,2,4.0,5.1,0,7.4,0,0
veteran,799,2141,82.7,Subscribe,0,45.43,5,9.05,28.9,1.83,0,0,0,0,0,5,1,33.1,5.5,0,25.5,0,0
experienced,338,650,71.2,Subscribe,0,4.05,35,12.73,48.23,-3.47,35,0,0,0,0,1,1,5.6,5.2,0,4.7,16.0,0
veteran,838,1694,62.0,Like,0,3.2,15,10.91,13.23,-0.92,15,0,0,0,0,1,1,4.3,1.5,0,2.4,7.7,0
veteran,792,3682,81.1,Comment,0,64.79,5,21.95,84.13,-0.88,0,0,0,0,0,2,3,8.1,15.2,0,6.9,4.1,0
intermediate,83,62,50.9,Subscribe,0,29.02,5,20.57,24.38,0.23,0,0,0,0,0,2,9,7.8,33.8,0,16.9,1.6,0
experienced,287,214,68.3,Follow,0,22.34,5,13.6,35.68,-0.98,0,0,15,1,0,2,3,12.7,14.1,0,14.3,11.3,0
experienced,240,760,86.5,Like,0,13.25,5,10.5,20.53,-0.69,0,0,0,0,0,1,2,6.5,4.6,0,5.5,0.0,0
experienced,223,808,33.9,Subscribe,1,4.69,35,14.48,47.21,-2.94,15,0,25,1,0,15,6,70,21.5,70,53.0,36.3,1
new,7,0,65.4,Follow,0,17.77,5,19.91,26.52,-0.44,0,0,0,0,0,1,1,5.2,0.1,0,0.9,0,0
experienced,267,95,68.4,Like,0,1.37,35,8.23,26.93,-3.1,35,0,0,0,0,2,2,11.6,10.5,0,9.1,11.8,1
veteran,442,2796,67.9,Subscribe,1,58.43,5,17.21,53.51,0.29,0,0,25,1,0,1,2,2.2,8.6,0,6.8,12.2,0
veteran,493,1181,86.6,Like,0,14.23,5,17.44,23.77,-0.55,0,0,0,0,0,9,1,62.3,3.5,0,39.7,3.1,0
experienced,179,608,72.3,Subscribe,0,44.98,5,16.61,27.97,1.02,0,0,0,0,0,1,1,2.2,2.0,0,1.2,0,0
intermediate,17,74,19.2,Like,1,4.27,15,12.71,20.92,-1.31,15,15,25,1,1,8,6,55.1,20.7,70,43.8,45.4,1
new,1,5,64.5,Comment,0,111.35,5,21.97,75.3,1.64,0,0,0,0,0,1,2,1.1,9.4,0,1.8,4.0,0
intermediate,30,59,77.2,Subscribe,0,47.97,5,21.11,27.85,0.95,0,0,0,0,0,1,2,2.2,8.3,0,1.5,1.4,0
veteran,607,2292,55.1,Subscribe,1,63.22,5,21.91,46.08,0.78,0,0,35,0,0,1,2,3.5,10.2,0,9.2,6.9,0
experienced,97,779,72.1,Subscribe,0,9.46,15,14.67,23.68,-0.97,15,0,0,0,0,1,1,3.9,5.3,0,7.5,4.4,0
experienced,139,126,45.2,Follow,0,28.51,5,2.49,28.2,0.13,0,35,0,0,1,1,1,3.9,3.1,0,0,18.3,0
intermediate,19,36,68.5,Comment,0,113.44,5,19.89,112.1,0.07,0,0,0,0,0,3,2,19.9,11.3,0,20.1,3.7,1
veteran,827,2194,51.0,Follow,1,20.61,5,16.66,29.23,-0.52,0,0,35,1,0,1,1,0.9,5.0,0,1.5,15.4,0
experienced,341,654,63.4,Like,0,24.56,5,21.54,26.45,-0.09,0,0,0,0,0,2,9,11.4,39.6,0,22.7,1.2,0
new,10,5,39.6,Comment,0,13.91,15,18.96,56.2,-2.23,15,0,0,0,0,12,15,70,60,0,69.1,3.0,0
experienced,120,299,29.2,Comment,1,11.68,35,11.81,113.06,-8.58,35,15,25,1,1,14,6,70,25.6,70,52.2,51.2,1
veteran,506,3851,68.2,Comment,1,74.1,15,6.85,90.85,-2.45,15,0,25,1,0,1,1,0.9,2.9,0,4.2,21.7,0
new,4,3,46.0,Like,0,3.84,35,5.68,24.5,-3.64,35,0,0,0,0,1,1,1.4,3.7,0,1.2,12.0,0
veteran,618,3117,75.6,Like,0,20.01,5,8.26,8.15,1.44,0,0,0,0,0,1,1,6.8,1.9,70,6.9,11.0,1
new,3,2,53.6,Follow,0,19.8,5,19.46,20.53,-0.04,0,0,0,0,0,1,1,5.5,0.2,0,5.0,1.6,0
experienced,333,817,13.5,Like,1,2.92,15,18.01,20.66,-0.99,15,15,35,1,1,13,15,70,56.4,70,67.5,44.7,1
veteran,753,3168,65.4,Subscribe,0,10.94,15,16.3,32.43,-1.32,15,0,0,0,0,1,1,3.2,2.8,0,3.5,6.0,0
new,9,4,52.4,Like,0,1.35,35,14.32,8.03,-0.47,15,0,0,0,0,1,2,3.3,6.6,0,7.1,12.4,0
veteran,678,4213,93.5,Subscribe,0,10.32,15,16.55,35.08,-1.5,15,0,0,0,0,1,1,0.1,2.0,0,0.1,5.0,0
intermediate,18,49,47.8,Comment,0,94.37,5,6.61,94.71,-0.05,0,0,0,0,0,6,1,39.2,1.6,0,23.3,2.8,0
experienced,206,948,59.2,Like,0,14.02,15,5.17,25.0,-2.12,15,0,0,0,0,1,1,0.2,6.6,0,5.1,5.3,0
veteran,375,2979,82.4,Follow,0,18.85,5,1.69,17.4,0.86,0,35,0,0,1,2,2,10.2,9.8,0,7.4,21.7,0
veteran,388,4237,83.1,Follow,0,2.62,35,13.39,23.14,-1.53,15,0,0,0,0,1,3,0.9,11.7,0,6.6,14.0,0
veteran,685,2654,60.9,Comment,0,8.77,35,7.68,42.67,-4.42,35,0,0,0,0,1,1,5.8,6.9,0,2.6,14.0,0
experienced,354,721,50.1,Subscribe,1,43.41,5,20.06,61.61,-0.91,0,0,35,1,0,1,1,2.5,7.7,0,5.2,13.3,0
veteran,404,1955,79.9,Like,0,15.66,5,15.53,16.98,-0.09,0,0,0,0,0,6,3,38.7,13.0,0,26.4,1.9,1
experienced,209,970,43.8,Like,0,4.38,15,6.3,13.1,-1.38,15,0,0,0,0,12,13,70,48.8,70,62.5,15.4,0
experienced,192,518,55.3,Subscribe,0,38.57,5,12.6,61.3,-1.8,0,0,0,0,0,7,1,48.9,7.9,0,32.7,1.1,0
veteran,818,2575,75.8,Like,0,9.13,15,5.53,22.99,-2.51,15,0,0,0,0,1,2,1.8,11.7,0,5.0,6.6,0
experienced,227,833,61.9,Follow,0,13.8,35,0.39,15.24,-3.7,35,35,0,0,1,1,1,6.0,0.7,0,1.3,34.9,0
intermediate,88,9,65.1,Like,0,4.26,15,12.64,22.45,-1.44,15,0,0,0,0,1,1,1.4,4.4,0,2.8,5.7,0
experienced,169,546,43.8,Subscribe,0,32.81,5,6.6,21.39,1.73,0,0,0,0,0,1,2,0.2,4.6,70,0.1,10.4,0
veteran,800,4971,71.8,Comment,1,108.55,5,17.81,94.45,0.79,0,0,25,0,0,1,2,0.5,7.8,0,1.0,7.1,1
veteran,863,4395,82.5,Like,0,22.43,5,16.52,9.45,0.79,0,0,0,0,0,1,2,1.9,7.6,0,7.0,0.2,0
new,7,4,44.7,Subscribe,0,32.3,5,14.03,21.86,0.74,0,0,0,0,0,1,1,2.9,3.7,0,6.4,2.1,1
veteran,467,3754,83.2,Follow,0,16.0,5,19.87,29.6,-0.68,0,0,0,0,0,5,1,31.1,7.2,0,23.7,1.7,0
experienced,145,632,64.1,Comment,0,72.87,5,15.49,46.07,1.73,0,0,0,0,0,5,1,32.4,5.8,0,26.0,0,0
intermediate,79,56,46.0,Follow,0,25.97,5,21.61,14.5,0.53,0,0,0,0,0,1,5,3.1,17.7,0,9.1,2.0,0
experienced,226,126,49.7,Comment,0,108.99,15,14.44,77.84,2.16,15,0,0,0,0,2,2,8.2,8.8,70,4.9,18.7,0
intermediate,84,74,35.1,Subscribe,0,53.48,5,1.66,52.07,0.85,0,35,0,0,1,1,2,4.4,6.6,0,2.0,21.6,0
intermediate,85,40,50.1,Like,0,21.5,5,21.32,8.35,0.62,0,0,0,0,0,1,2,2.3,9.6,0,3.4,2.9,0
experienced,286,493,49.2,Comment,0,49.83,15,20.81,106.28,-2.71,15,0,0,0,0,1,7,1.4,25.3,0,13.7,6.6,0
experienced,292,582,69.2,Comment,0,70.32,35,4.44,55.23,3.4,35,0,0,0,0,1,2,1.8,10.3,70,4.1,24.7,0
veteran,889,1574,91.4,Comment,0,114.2,35,6.67,35.09,11.86,35,0,0,0,0,1,1,0.9,2.2,0,0.9,15.6,0
veteran,758,2843,65.7,Like,1,9.67,5,20.37,18.24,-0.42,0,0,35,0,0,1,2,4.3,7.9,0,3.3,11.2,0
new,0,0,56.8,Like,0,3.51,15,19.99,14.68,-0.56,15,0,0,0,0,2,1,12.4,6.1,0,12.3,6.0,1
experienced,309,777,68.7,Follow,0,3.85,35,16.34,14.28,-0.64,15,0,0,0,0,2,1,12.8,3.7,0,6.5,10.0,0
veteran,415,3947,91.7,Subscribe,0,59.74,5,1.17,59.09,0.55,0,35,0,0,1,1,2,1.5,6.3,0,3.2,20.7,1
experienced,181,723,51.0,Like,0,19.99,5,9.02,13.31,0.74,0,0,0,0,0,1,10,2.9,43.0,0,18.8,0.1,0
new,4,2,53.1,Comment,0,13.35,35,13.55,75.0,-4.55,35,0,0,0,0,1,1,1.5,0.1,0,4.3,14.2,0
experienced,183,776,15.8,Subscribe,1,7.02,15,8.55,22.34,-1.79,15,0,35,0,0,13,6,70,24.9,70,52.7,25.2,1
intermediate,74,68,70.3,Follow,0,28.28,5,21.1,19.45,0.42,0,0,0,0,0,1,1,4.6,1.2,70,5.2,14.2,0
veteran,789,1886,18.5,Subscribe,1,6.44,35,16.76,37.33,-1.84,15,15,25,1,1,14,18,70,60,70,65.9,50.7,1
experienced,186,156,73.9,Subscribe,0,33.08,5,11.65,39.96,-0.59,0,0,0,0,0,8,1,49.0,6.0,0,34.0,2.7,0
experienced,220,1000,17.4,Subscribe,1,5.1,35,8.65,19.71,-1.69,15,15,25,1,1,7,5,47.7,19.2,0,38.7,36.4,1
intermediate,73,55,56.7,Follow,0,32.36,5,4.82,23.46,1.85,0,0,0,0,0,1,3,1.7,12.8,0,2.4,3.8,0
experienced,289,835,55.3,Subscribe,1,60.13,5,12.89,54.34,0.45,0,0,25,1,0,1,1,1.3,5.4,0,6.6,11.9,1
veteran,799,2298,90.6,Follow,0,29.53,5,15.76,13.95,0.99,0,0,0,0,0,9,1,59.0,4.5,0,36.6,0,0
intermediate,84,67,72.5,Comment,0,86.16,35,8.05,44.5,5.17,35,0,15,1,0,1,1,3.4,2.1,0,1.8,24.0,1
experienced,242,993,61.6,Follow,0,28.0,5,10.82,23.09,0.45,0,0,0,0,0,2,10,11.8,41.8,0,20.4,0,0
intermediate,39,13,45.5,Comment,0,107.31,5,21.69,99.04,0.38,0,0,0,0,0,2,1,9.6,5.2,0,4.9,0.6,1
experienced,191,539,59.0,Comment,0,47.78,5,15.9,76.91,-1.83,0,0,0,0,0,1,1,7.0,4.9,0,5.4,0,0
veteran,725,1246,80.0,Like,0,22.56,5,19.39,18.13,0.23,0,0,0,0,0,1,1,3.9,2.4,0,4.2,0,0
intermediate,84,74,34.8,Like,0,1.35,35,11.63,24.42,-1.98,15,0,0,0,0,1,3,6.7,14.3,0,11.0,9.8,0
new,7,0,58.6,Follow,0,6.44,15,9.41,19.82,-1.42,15,0,0,0,0,1,2,0.8,7.6,0,1.3,5.7,0
experienced,202,670,47.8,Follow,1,23.01,5,18.2,15.99,0.39,0,0,35,1,0,1,3,2.4,10.5,0,7.4,17.1,0
veteran,381,4945,73.5,Like,0,3.16,15,19.43,14.75,-0.6,15,0,0,0,0,2,1,13.2,1.6,0,12.4,6.5,0
experienced,250,131,49.0,Like,0,14.79,5,2.41,16.01,-0.51,0,35,0,0,1,1,1,3.1,2.8,0,0.3,20.4,0
intermediate,67,37,41.7,Comment,0,38.03,5,17.76,55.49,-0.98,0,0,0,0,0,2,9,12.3,38.2,0,21.6,0,0
intermediate,15,40,44.8,Like,1,14.1,5,10.99,26.79,-1.16,0,0,25,1,0,1,1,5.8,0.1,0,4.4,12.4,0
intermediate,74,66,57.5,Subscribe,0,40.43,5,20.48,53.63,-0.64,0,0,0,0,0,1,1,3.1,1.3,0,4.2,0.0,0
experienced,349,785,53.3,Subscribe,1,51.56,5,18.53,20.49,1.68,0,0,25,1,0,1,1,5.5,1.0,0,0.8,13.9,1
intermediate,58,8,67.0,Follow,0,30.01,5,20.78,35.79,-0.28,0,0,0,0,0,9,1,60.7,5.5,0,42.5,0.3,0
veteran,644,4722,84.8,Subscribe,0,40.79,5,14.6,20.76,1.37,0,0,0,0,0,4,1,27.6,3.5,0,16.7,0,0
