seller_type,seller_age_days,total_completed_tasks,seller_trust_score,task_type,is_duplicate_screenshot,completion_duration,timing_risk_score,std_dev,seller_average,z_score,population_score,timing_consistency_score,validity_score,logical_behavior_flag,repetitive_behavior_flag,device_seller_count,ip_seller_count,device_sharing_score,ip_reuse_score,automation_score,device_risk_score,final_behavior_risk_score,fraud_label
new,3,620,18.1,Comment,1,12.5,20,1.72,11.69,-2.03,35,35,15,1,1,6,12,58.5,38.9,70,33.5,81.7,1
new,16,29,11.6,Follow,0,2.0,35,2.13,1.95,-2.31,35,15,35,1,1,8,3,92.9,2.5,0,46.8,89.4,1
intermediate,113,90,63.9,Like,1,9.3,5,4.81,8.69,-1.28,15,15,0,0,1,5,6,20.0,14.9,0,11.2,26.6,1
new,9,168,12.9,Follow,0,2.4,35,2.25,2.29,-2.24,35,15,35,1,1,8,5,88.1,22.8,0,49.5,84.5,1
new,8,210,32.2,Comment,0,5.2,35,0.27,5.19,-2.26,35,35,15,1,1,5,10,72.5,45.4,0,51.2,87.3,1
intermediate,123,229,56.6,Like,0,17.4,5,9.36,15.02,-0.28,0,0,0,0,0,1,2,0.0,1.1,0,0.8,2.9,0
experienced,286,411,69.9,Comment,0,23.3,5,5.35,20.71,-1.47,15,0,0,0,0,8,5,44.2,29.1,0,27.8,12.8,1
veteran,634,1639,90.5,Like,0,22.3,5,10.7,23.18,1.1,0,0,0,0,0,1,2,0.0,1.0,0,0.0,5.7,0
veteran,493,1920,92.7,Like,0,20.1,5,18.13,20.58,0.71,0,0,0,0,0,1,2,0.0,3.1,0,3.7,0.0,0
intermediate,80,251,62.2,Follow,0,42.1,0,17.65,46.02,2.08,0,0,0,0,0,1,1,0.0,11.6,0,4.2,2.3,0
new,17,177,22.7,Follow,1,1.3,35,0.95,1.17,-2.53,35,35,35,1,1,6,10,71.8,25.9,0,47.4,105.0,1
intermediate,144,464,23.2,Follow,1,15.7,5,5.74,16.78,-1.12,15,0,0,0,0,2,6,26.9,11.0,0,17.0,16.6,1
veteran,382,207,59.5,Follow,0,30.0,5,13.55,27.62,0.31,0,0,0,0,0,1,8,0.0,36.7,0,9.0,5.4,0
intermediate,154,362,67.8,Follow,0,38.9,5,18.77,39.43,1.5,0,0,0,0,0,1,1,0.0,2.8,0,0.0,2.3,0
new,12,170,34.3,Like,0,4.6,20,4.46,4.59,-1.76,15,15,15,1,1,14,2,85.5,15.3,0,50.4,47.2,1
intermediate,151,100,64.7,Subscribe,0,22.3,5,23.13,22.03,0.01,0,0,0,0,0,1,4,0.0,12.6,0,3.8,0.0,0
intermediate,98,88,60.2,Like,0,18.6,5,10.17,17.9,0.27,0,0,0,0,0,1,1,4.9,8.0,0,2.3,0.0,0
intermediate,42,347,60.5,Follow,1,9.1,20,8.33,8.08,-1.42,15,0,15,1,1,4,2,26.3,18.1,0,16.6,32.4,1
new,17,125,24.5,Like,0,1.6,35,1.07,1.52,-2.07,35,35,35,1,1,11,12,69.4,25.2,0,40.2,105.0,1
intermediate,71,264,75.4,Subscribe,0,21.4,5,13.81,23.7,-0.08,0,0,0,0,0,1,1,0.0,8.1,0,1.9,0.0,0
intermediate,41,241,24.3,Like,1,15.4,5,4.67,15.66,-0.1,0,15,0,0,0,4,5,32.8,8.8,0,21.4,24.4,1
veteran,392,3532,90.8,Follow,0,25.9,5,10.59,22.76,-0.44,0,0,0,0,0,1,3,6.6,2.3,0,2.2,0.0,0
intermediate,49,120,26.1,Subscribe,1,13.7,5,16.05,13.08,-1.01,15,0,0,0,0,4,5,37.5,12.8,0,23.1,7.7,1
new,1,572,25.7,Like,1,1.5,35,1.71,1.56,-1.99,15,35,35,1,1,7,6,88.3,21.8,70,53.8,86.3,1
veteran,639,3512,98.0,Follow,0,26.4,5,30.52,24.54,0.32,0,0,0,0,0,1,3,0.0,3.1,0,0.0,3.5,0
veteran,686,1089,93.5,Comment,0,70.9,5,27.31,61.39,0.39,0,0,0,0,0,1,1,0.0,7.4,0,3.3,0.0,0
veteran,616,1640,96.8,Like,0,17.2,5,18.79,14.89,-0.12,0,0,0,0,0,1,1,0.0,5.5,0,3.9,4.1,0
experienced,294,586,72.8,Follow,0,12.2,5,5.52,13.74,-1.38,15,0,0,0,0,6,8,41.6,21.7,0,21.9,17.7,1
intermediate,89,149,57.1,Like,0,12.8,5,12.9,14.2,-0.54,0,0,0,0,0,4,5,11.5,7.3,0,7.8,0.0,0
intermediate,61,266,29.5,Like,1,16.5,5,13.76,17.61,0.28,0,0,0,0,0,5,3,34.3,19.0,0,17.9,1.7,1
veteran,369,3684,98.5,Comment,0,57.5,5,12.24,63.0,-0.2,0,0,0,0,0,1,3,0.0,6.2,0,0.5,0.0,0
new,1,680,11.1,Subscribe,1,3.9,35,1.66,4.04,-1.68,15,35,35,1,1,12,3,69.2,32.8,70,45.2,89.4,1
intermediate,133,159,76.6,Follow,0,29.6,5,24.83,31.96,0.29,0,0,0,0,0,1,4,2.5,2.4,0,1.5,0.2,0
experienced,248,189,72.1,Comment,0,79.4,5,13.75,72.51,0.64,0,0,0,0,0,1,5,1.4,31.8,0,11.7,0.0,0
experienced,182,333,79.4,Subscribe,0,31.4,5,28.03,30.65,0.56,0,0,0,0,0,1,8,8.4,37.3,0,12.0,1.5,0
veteran,436,4633,97.0,Follow,0,30.5,5,10.82,33.8,0.95,0,0,0,0,0,1,2,0.0,1.0,0,0.0,0.0,0
intermediate,68,251,25.7,Comment,1,34.1,5,2.06,30.07,-1.24,15,15,0,0,1,5,3,24.4,5.3,0,9.2,35.5,1
experienced,321,362,62.5,Comment,1,72.4,5,13.81,64.67,0.51,0,0,0,0,0,1,3,0.0,30.0,0,5.4,0.0,0
intermediate,84,33,42.6,Comment,1,46.4,5,8.37,45.83,-0.09,0,0,0,0,0,1,4,0.0,16.1,0,6.2,0.0,0
experienced,219,513,66.6,Like,0,11.2,5,3.05,12.67,-0.38,0,15,0,0,0,4,4,51.2,38.2,0,34.2,16.7,1
experienced,327,667,78.9,Comment,0,24.1,5,5.42,25.85,-1.27,15,0,0,0,0,8,9,51.7,29.4,0,36.9,18.5,1
veteran,714,4875,95.0,Like,0,13.6,5,14.92,11.95,-0.54,0,0,0,0,0,1,1,4.2,4.6,0,6.7,3.0,0
new,15,260,18.2,Like,0,4.6,20,3.76,4.08,-1.73,15,15,15,1,1,13,4,80.1,12.9,0,49.6,44.1,1
veteran,385,905,62.6,Comment,0,26.0,5,1.74,24.42,-1.05,15,35,0,0,1,8,6,50.9,19.7,0,33.1,43.8,1
intermediate,68,340,78.9,Follow,0,22.2,5,11.7,25.25,0.29,0,0,0,0,0,1,4,0.0,1.8,0,0.0,0.0,0
new,13,15,51.5,Like,0,22.5,5,12.56,23.16,1.13,0,0,0,0,0,1,2,0.0,2.4,0,0.0,0.0,0
intermediate,79,445,53.8,Follow,1,20.7,5,11.62,20.25,-0.58,0,0,0,0,0,1,3,11.7,17.6,0,12.3,0.0,1
veteran,478,1870,85.4,Comment,0,50.9,5,9.51,52.22,-0.06,0,0,0,0,0,1,1,0.0,6.5,0,6.7,0.0,0
experienced,196,1085,79.6,Comment,0,23.3,5,5.78,25.79,-1.13,15,0,0,0,0,7,9,48.1,28.8,0,36.1,14.5,1
new,20,20,53.2,Comment,0,74.4,5,14.2,83.14,1.44,0,0,0,0,0,1,2,0.0,0.1,0,3.3,2.8,0
experienced,343,794,72.4,Like,0,7.3,20,3.92,6.29,-1.71,15,15,15,1,1,4,7,48.9,22.3,0,29.1,44.4,1
new,10,290,13.9,Like,0,5.0,20,2.13,4.25,-2.06,35,15,15,1,1,17,4,85.7,15.5,70,50.0,68.9,1
veteran,458,2385,95.2,Follow,0,34.7,5,13.39,35.02,0.87,0,0,0,0,0,1,3,0.0,0.0,0,0.5,0.0,0
intermediate,169,440,41.8,Follow,1,10.7,20,15.56,10.47,-1.78,15,0,15,1,1,1,6,13.0,16.5,0,16.5,30.6,1
intermediate,56,148,58.5,Comment,0,27.9,5,5.52,28.1,-1.03,15,0,0,0,0,4,6,10.0,23.4,0,13.3,15.1,0
new,21,26,46.2,Follow,0,28.2,5,20.65,26.26,-0.11,0,0,0,0,0,1,2,0.0,2.1,0,4.1,0.0,0
veteran,471,2259,82.7,Follow,0,31.6,5,21.77,30.17,0.29,0,0,0,0,0,1,2,3.2,1.8,0,0.0,0.0,0
intermediate,63,123,61.2,Like,0,15.9,5,5.22,15.87,-0.06,0,0,0,0,0,4,3,9.1,12.2,0,9.3,0.0,0
experienced,180,118,72.5,Like,0,14.8,5,22.51,16.68,0.33,0,0,0,0,0,1,5,2.4,38.8,0,12.1,0.0,0
veteran,381,302,56.0,Follow,0,24.9,5,25.33,24.39,-0.28,0,0,0,0,0,1,5,0.0,19.6,0,5.3,2.4,0
new,10,179,27.3,Follow,0,6.4,20,0.11,5.87,-1.95,15,35,15,1,1,13,8,62.2,25.7,0,36.5,66.6,1
veteran,602,4899,84.6,Follow,0,33.5,5,19.02,29.34,0.75,0,0,0,0,0,1,2,0.0,4.2,0,0.0,2.3,0
new,12,105,27.5,Subscribe,0,8.1,20,4.53,8.61,-1.38,15,15,15,1,1,9,2,76.1,12.5,0,41.6,41.2,1
intermediate,30,149,15.4,Subscribe,0,2.0,35,1.48,2.29,-2.38,35,35,35,1,1,12,3,89.9,15.2,0,54.4,105.0,1
intermediate,64,75,57.2,Like,0,7.3,20,13.52,8.09,-1.53,15,0,15,1,1,2,5,22.9,16.9,0,13.3,27.6,1
new,3,534,18.1,Follow,1,6.9,20,1.44,6.32,-2.17,35,35,15,1,1,15,11,75.9,43.0,0,52.3,90.9,1
experienced,362,540,78.4,Follow,0,12.5,5,6.82,13.26,-1.35,15,0,0,0,0,3,6,48.4,26.3,0,36.8,9.5,1
intermediate,117,346,65.4,Like,0,20.1,5,19.98,20.34,0.93,0,0,0,0,0,1,2,0.7,3.5,0,0.0,0.6,0
new,18,125,51.5,Follow,0,11.1,20,6.13,12.59,-1.06,15,0,15,1,1,3,2,15.3,22.7,0,18.6,30.7,1
veteran,445,4941,96.4,Comment,0,74.4,5,19.54,68.62,0.68,0,0,0,0,0,1,3,0.0,3.4,0,4.3,0.0,0
intermediate,111,287,70.1,Like,0,19.8,5,16.91,19.04,0.55,0,0,0,0,0,1,4,2.7,0.0,0,3.2,0.0,0
intermediate,61,241,70.3,Comment,0,50.8,5,18.36,56.51,0.18,0,0,0,0,0,1,3,4.2,8.6,0,7.2,5.1,0
veteran,522,2099,87.8,Follow,0,25.7,5,21.34,25.93,-0.18,0,0,0,0,0,1,3,0.0,3.6,0,3.9,0.4,0
intermediate,48,27,59.3,Follow,1,16.2,5,4.19,14.18,-1.17,15,15,0,0,1,2,6,24.3,13.6,0,15.9,25.9,1
veteran,390,3865,91.7,Comment,0,55.6,5,23.46,50.36,-0.27,0,0,0,0,0,1,1,0.0,1.9,0,0.9,2.2,0
veteran,688,2248,87.3,Follow,0,20.0,5,25.67,20.46,-0.34,0,0,0,0,0,1,1,4.4,0.8,0,6.9,2.6,0
veteran,436,1092,85.3,Comment,0,73.6,5,21.5,74.5,0.89,0,0,0,0,0,1,2,1.7,6.1,0,7.6,2.4,0
intermediate,84,423,38.3,Like,1,20.4,5,7.26,20.79,0.91,0,0,0,0,0,1,2,16.6,10.1,0,10.5,1.1,1
intermediate,51,18,59.8,Like,1,17.1,5,9.74,16.42,-0.34,0,0,0,0,0,2,6,0.0,5.8,0,7.1,2.4,0
intermediate,44,116,64.9,Like,0,8.4,5,4.86,9.33,-1.09,15,15,0,0,1,3,2,36.4,23.8,0,27.4,33.5,1
intermediate,112,260,55.7,Like,0,18.3,5,11.78,18.75,0.32,0,0,0,0,0,1,4,0.0,1.7,0,1.1,0.0,0
intermediate,38,126,62.9,Subscribe,0,12.9,5,4.89,13.35,-0.98,0,15,0,0,0,4,2,30.5,26.5,0,15.6,16.5,1
intermediate,58,109,57.7,Like,0,8.3,5,14.38,8.07,-1.34,15,0,0,0,0,1,4,32.9,17.0,0,21.9,15.7,0
intermediate,52,231,52.5,Like,1,10.1,5,14.02,11.6,-0.65,0,0,0,0,0,3,6,20.7,15.7,0,18.0,0.0,1
intermediate,75,38,47.7,Comment,0,37.9,5,3.82,41.54,-0.76,0,15,0,0,0,1,4,18.2,6.9,0,11.8,19.3,0
intermediate,121,204,79.3,Follow,0,23.1,5,13.23,20.01,-0.44,0,0,0,0,0,1,4,1.6,3.7,0,4.2,0.0,0
intermediate,99,460,24.5,Follow,1,9.3,20,12.34,9.83,-1.86,15,0,15,1,1,1,5,4.4,5.2,0,2.6,35.4,1
new,17,254,20.6,Subscribe,1,2.0,35,0.1,2.01,-1.92,15,35,35,1,1,15,9,59.3,30.9,0,40.4,78.6,1
intermediate,171,54,66.9,Like,0,22.6,5,10.33,21.07,0.56,0,0,0,0,0,1,1,0.0,13.5,0,3.7,7.0,0
veteran,389,851,70.0,Subscribe,1,12.1,5,9.77,11.66,-1.28,15,0,0,0,0,3,10,18.0,39.7,0,18.9,18.9,1
veteran,691,2945,84.7,Comment,0,56.1,5,11.0,63.59,0.35,0,0,0,0,0,1,2,0.0,2.4,0,2.6,2.3,0
experienced,233,818,63.1,Comment,0,24.6,5,7.58,24.43,-1.38,15,0,0,0,0,3,5,52.6,24.2,0,36.2,16.9,1
intermediate,57,70,41.6,Comment,0,49.2,5,3.56,46.29,-0.32,0,15,0,0,0,3,5,36.3,25.0,0,24.1,13.4,1
veteran,481,975,97.8,Comment,0,45.6,5,21.52,43.95,-0.52,0,0,0,0,0,1,1,0.0,5.2,0,4.9,1.5,0
veteran,407,3452,99.0,Comment,0,67.2,5,23.67,62.64,-0.03,0,0,0,0,0,1,1,0.2,3.9,0,0.0,7.7,0
new,14,62,24.0,Like,0,6.2,20,3.04,6.99,-1.6,15,15,15,1,1,16,3,86.0,13.3,0,44.7,43.7,1
experienced,357,725,64.4,Comment,0,31.8,5,7.52,34.82,-0.97,0,0,0,0,0,3,6,55.0,36.0,0,42.9,0.0,1
intermediate,67,139,55.8,Comment,0,44.6,5,4.57,47.95,-0.7,0,15,0,0,0,1,2,22.7,20.6,0,13.3,16.8,1
new,3,3,41.3,Like,0,34.4,0,11.64,31.49,2.31,0,0,0,0,0,1,2,0.0,1.5,0,1.0,0.0,0
intermediate,137,361,59.4,Subscribe,0,26.8,5,21.82,29.06,0.18,0,0,0,0,0,1,3,0.5,8.2,0,1.4,0.3,0
experienced,285,515,69.1,Like,0,11.1,5,7.21,12.29,-0.2,0,0,0,0,0,6,6,37.6,24.2,0,25.3,3.0,1
new,7,729,6.9,Comment,0,13.6,20,0.1,12.78,-1.57,15,35,15,1,1,6,11,85.5,34.6,0,56.1,63.5,1
intermediate,176,89,58.8,Follow,0,35.1,5,12.7,33.83,0.71,0,0,0,0,0,1,4,0.9,8.1,0,0.0,4.0,0
new,7,226,21.6,Subscribe,0,4.0,35,4.48,4.59,-2.01,35,15,35,1,1,9,3,94.5,16.8,0,52.6,69.1,1
veteran,379,4748,84.0,Subscribe,0,16.6,5,24.18,15.26,-0.92,0,0,0,0,0,1,2,0.0,6.6,0,5.7,3.3,0
new,9,228,19.9,Like,1,3.7,20,2.28,3.4,-2.12,35,15,15,1,1,5,7,85.4,20.4,0,49.6,67.5,1
new,21,181,38.1,Like,1,4.1,20,0.57,3.68,-1.88,15,35,15,1,1,9,2,99.0,14.3,70,53.6,67.0,1
experienced,324,119,64.1,Follow,0,28.3,5,20.89,26.16,-0.05,0,0,0,0,0,1,7,0.0,31.4,0,14.7,5.4,0
new,5,152,23.8,Like,0,3.1,20,0.18,3.04,-2.0,15,35,15,1,1,7,12,66.5,35.6,0,43.2,63.3,1
intermediate,50,48,40.9,Subscribe,0,17.2,5,9.0,19.27,-0.79,0,0,0,0,0,2,5,0.0,10.6,0,5.4,0.0,0
new,22,75,20.8,Like,1,4.5,20,2.05,4.94,-1.73,15,15,15,1,1,18,1,86.9,20.5,70,49.2,40.6,1
new,2,461,23.5,Like,1,3.7,20,2.73,4.01,-1.69,15,15,15,1,1,9,12,74.8,27.5,70,48.4,48.4,1
new,15,58,28.2,Follow,1,2.5,35,1.34,2.2,-2.33,35,35,35,1,1,12,12,65.3,54.6,0,51.4,105.0,1
new,28,11,50.2,Like,0,12.7,5,5.95,11.38,-0.83,0,0,0,0,0,1,2,0.4,0.3,0,0.0,5.9,0
intermediate,73,49,20.2,Like,1,13.1,5,7.98,12.4,-0.76,0,0,0,0,0,3,2,7.1,8.5,0,4.0,0.0,1
intermediate,83,140,64.3,Follow,0,53.0,0,22.49,45.27,1.73,0,0,0,0,0,1,2,4.4,3.0,0,0.7,2.9,0
new,16,298,15.9,Comment,1,23.3,5,1.42,22.44,-1.23,15,35,0,0,1,9,4,82.7,6.6,70,41.8,42.7,1
veteran,707,911,93.6,Like,0,20.3,5,11.44,21.78,1.18,0,0,0,0,0,1,1,0.7,9.0,0,3.0,0.0,0
intermediate,144,193,73.5,Comment,0,52.4,5,15.07,48.74,-0.46,0,0,0,0,0,1,1,0.0,6.3,0,0.6,0.0,0
intermediate,44,89,56.6,Like,0,9.2,5,9.94,9.76,-1.02,15,0,0,0,0,3,6,2.9,9.4,0,9.0,16.1,0
intermediate,129,297,40.4,Like,1,13.8,5,19.29,13.98,-0.37,0,0,0,0,0,2,1,39.9,14.8,0,24.7,1.6,1
intermediate,83,88,61.2,Like,0,7.1,20,3.54,7.03,-1.43,15,15,15,1,1,1,5,30.0,20.2,0,23.4,49.4,1
veteran,445,4234,84.9,Follow,0,31.9,5,29.21,28.85,-0.09,0,0,0,0,0,1,1,0.9,4.9,0,1.4,0.0,0
intermediate,86,117,46.8,Like,0,11.6,5,10.53,12.5,-0.52,0,0,0,0,0,4,6,13.9,26.7,0,16.3,12.7,0
intermediate,122,330,56.9,Comment,0,71.6,5,19.14,67.74,0.52,0,0,0,0,0,1,1,2.6,7.2,0,2.0,0.0,0
intermediate,146,120,78.0,Comment,0,97.3,0,13.72,104.48,2.37,0,0,0,0,0,1,3,0.0,11.8,0,0.0,0.0,0
new,10,13,59.5,Follow,0,49.0,0,11.65,47.2,2.32,0,0,0,0,0,1,1,0.0,0.0,0,0.0,0.0,0
intermediate,54,71,55.9,Like,0,7.6,20,4.89,8.4,-1.12,15,15,15,1,1,4,6,21.1,22.5,0,15.6,50.5,1
new,27,22,56.0,Like,0,24.9,5,7.5,26.48,1.95,0,0,0,0,0,1,2,2.2,2.5,0,3.5,2.3,0
intermediate,30,145,59.5,Follow,0,22.0,5,3.45,20.96,-0.36,0,15,0,0,0,3,2,19.5,27.0,0,18.5,14.3,0
new,18,27,43.8,Like,0,27.7,0,9.45,31.23,2.79,0,0,0,0,0,1,1,0.0,2.4,0,0.0,0.0,0
intermediate,87,149,49.9,Like,0,10.7,5,4.23,10.24,-0.49,0,15,0,0,0,1,4,14.7,19.4,0,14.8,19.4,0
intermediate,101,372,38.4,Follow,1,16.3,5,2.95,18.48,-0.84,0,15,0,0,0,3,6,31.1,12.9,0,21.0,14.5,1
new,27,25,53.4,Subscribe,0,41.3,0,18.13,37.39,0.86,0,0,0,0,0,1,2,0.0,2.2,0,4.3,1.8,0
veteran,634,3789,98.3,Comment,0,62.7,5,11.66,58.97,0.26,0,0,0,0,0,1,3,1.3,7.6,0,9.9,6.3,0
experienced,252,436,62.2,Follow,0,28.9,5,20.68,29.33,-0.05,0,0,0,0,0,1,7,2.0,21.4,0,6.7,3.7,0
intermediate,164,274,78.3,Comment,0,45.9,5,18.61,48.08,-0.27,0,0,0,0,0,1,4,0.2,3.3,0,2.9,0.0,0
experienced,253,818,70.5,Subscribe,0,9.7,20,6.65,8.94,-1.4,15,0,15,1,1,8,10,51.8,20.3,0,25.3,34.5,1
intermediate,86,429,44.1,Like,1,8.9,5,20.48,8.17,-0.84,0,0,0,0,0,4,2,8.9,24.0,0,13.8,0.0,1
intermediate,70,145,44.0,Follow,0,25.1,5,7.71,25.28,0.0,0,0,0,0,0,4,6,23.2,16.4,0,15.4,0.0,0
intermediate,144,310,55.8,Like,0,22.9,5,8.23,21.25,0.76,0,0,0,0,0,1,2,0.0,5.5,0,5.2,0.0,0
new,17,274,9.3,Like,1,1.8,35,0.1,1.82,-1.77,15,35,35,1,1,8,5,73.7,52.0,0,53.4,88.5,1
experienced,210,653,69.1,Like,0,7.6,20,4.81,6.54,-1.68,15,15,15,1,1,5,9,52.5,15.2,0,36.7,38.4,1
intermediate,66,339,58.9,Follow,0,30.1,5,18.91,26.86,-0.04,0,0,0,0,0,1,6,1.3,28.5,0,9.2,0.0,0
new,12,568,33.6,Follow,1,5.4,20,1.81,5.46,-1.92,15,35,15,1,1,6,6,91.4,49.5,0,58.9,66.7,1
veteran,435,842,98.4,Comment,0,83.6,5,28.83,82.99,1.07,0,0,0,0,0,1,2,0.0,0.8,0,0.0,0.0,0
intermediate,40,134,41.5,Subscribe,0,12.2,5,9.62,13.07,-0.95,0,0,0,0,0,4,4,35.5,25.8,0,25.5,2.5,1
intermediate,49,276,60.9,Like,1,12.9,5,8.25,14.08,-0.43,0,0,0,0,0,4,4,38.2,19.0,0,28.1,0.0,1
experienced,184,422,66.1,Comment,0,30.2,5,1.51,34.23,-1.0,0,35,0,0,1,3,10,22.6,29.7,0,19.2,35.7,1
veteran,369,628,76.5,Like,0,6.3,20,3.1,6.19,-1.64,15,15,15,1,1,5,4,48.5,18.8,0,29.3,57.8,1
veteran,593,4934,83.5,Subscribe,0,29.2,5,26.27,28.99,0.67,0,0,0,0,0,1,3,3.0,7.4,0,6.3,3.8,0
veteran,476,2827,93.6,Comment,0,65.4,5,24.54,62.69,0.31,0,0,0,0,0,1,1,1.7,3.5,0,3.9,0.0,0
new,3,19,42.6,Like,0,16.1,5,11.92,14.3,-0.37,0,0,0,0,0,1,1,0.0,1.4,0,1.5,4.3,0
new,18,30,58.8,Like,0,16.9,5,6.37,16.87,0.09,0,0,0,0,0,1,1,0.0,0.0,0,0.0,4.3,0
new,27,9,58.2,Like,0,31.1,0,18.02,31.46,2.48,0,0,0,0,0,1,1,0.0,4.8,0,0.0,4.7,0
veteran,587,3652,85.0,Follow,0,38.7,5,15.57,37.82,0.84,0,0,0,0,0,1,2,0.0,8.8,0,2.6,1.8,0
veteran,571,1253,98.5,Follow,0,27.7,5,27.79,23.71,-0.27,0,0,0,0,0,1,1,0.0,4.0,0,0.0,3.4,0
new,14,15,45.3,Comment,0,103.4,0,16.84,116.16,3.0,0,0,0,0,0,1,2,0.0,7.5,0,0.3,0.0,0
experienced,208,906,65.5,Like,0,7.7,20,1.79,8.73,-1.09,15,35,15,1,1,6,9,25.8,41.0,0,23.0,63.9,1
new,4,328,6.0,Subscribe,1,6.8,20,0.1,6.05,-1.78,15,35,15,1,1,9,3,79.5,32.9,0,46.3,59.6,1
new,6,677,31.8,Follow,0,1.5,35,0.99,1.36,-2.43,35,35,35,1,1,15,8,78.2,47.7,0,56.5,105.0,1
veteran,581,3616,85.3,Subscribe,0,21.9,5,28.37,23.0,-0.28,0,0,0,0,0,1,3,2.3,0.6,0,0.7,1.7,0
intermediate,103,96,79.3,Comment,0,53.6,5,10.04,48.84,-0.25,0,0,0,0,0,1,2,4.8,4.0,0,3.4,0.0,0
new,13,169,17.2,Follow,1,7.9,20,2.55,9.05,-1.56,15,15,15,1,1,11,9,74.8,29.1,0,42.4,41.3,1
intermediate,169,412,36.3,Follow,1,16.0,5,6.08,14.92,-1.18,15,0,0,0,0,3,6,21.3,21.3,0,19.0,9.7,1
new,25,2,52.6,Follow,0,47.8,0,17.51,52.37,2.51,0,0,0,0,0,1,1,3.5,2.6,0,6.0,7.1,0
veteran,368,424,78.9,Subscribe,1,9.1,20,6.85,8.02,-1.51,15,0,15,1,1,8,5,46.1,38.3,0,32.0,33.3,1
new,24,145,47.6,Subscribe,0,15.7,5,10.32,16.4,-0.61,0,0,0,0,0,1,3,7.8,20.1,0,9.5,0.0,0
new,1,115,19.3,Like,0,4.1,20,2.03,4.06,-1.87,15,15,15,1,1,5,12,82.4,40.8,0,53.7,52.7,1
intermediate,177,436,75.1,Subscribe,0,12.6,5,3.89,13.41,-1.39,15,15,0,0,1,6,7,37.6,28.6,0,36.3,33.1,1
new,16,74,49.9,Comment,0,37.3,5,15.35,39.14,-0.7,0,0,0,0,0,3,4,0.0,19.4,0,3.7,0.0,0
experienced,297,1193,63.6,Like,0,8.1,5,4.09,8.84,-1.19,15,15,0,0,1,8,6,46.4,40.1,0,33.4,34.2,1
veteran,470,2120,83.5,Like,0,15.3,5,12.07,14.38,-0.13,0,0,0,0,0,1,1,0.0,4.1,0,0.6,0.0,0
new,7,319,32.9,Follow,1,3.0,35,0.73,3.02,-2.11,35,35,35,1,1,15,11,72.4,50.8,0,48.9,105.0,1
new,4,14,44.8,Like,0,25.3,0,19.51,25.55,1.54,0,0,0,0,0,1,1,0.0,1.0,0,1.3,0.0,0
experienced,291,355,68.5,Like,0,7.5,20,4.78,6.81,-1.49,15,15,15,1,1,5,6,26.8,37.8,0,20.9,39.3,1
new,8,532,34.6,Like,0,1.0,35,0.1,1.08,-2.2,35,35,35,1,1,13,3,73.2,25.7,70,41.4,105.0,1
intermediate,105,167,72.8,Like,0,15.7,5,13.49,15.02,0.26,0,0,0,0,0,1,2,1.8,9.0,0,0.0,0.0,0
intermediate,38,144,47.8,Follow,0,13.0,5,13.5,12.74,-1.24,15,0,0,0,0,1,2,25.0,12.9,0,16.7,15.6,0
intermediate,60,29,40.2,Follow,0,22.5,5,9.01,24.38,-0.22,0,0,0,0,0,2,5,4.6,10.5,0,7.0,0.0,0
veteran,369,4320,96.6,Follow,0,20.6,5,27.84,22.49,-0.47,0,0,0,0,0,1,1,0.0,5.9,0,0.0,0.3,0
new,9,64,12.0,Like,1,2.2,35,0.1,2.25,-2.19,35,35,15,1,1,13,10,71.3,44.1,0,51.1,90.3,1
intermediate,57,82,41.8,Follow,1,11.1,20,16.13,11.43,-1.33,15,0,15,1,1,1,3,27.5,9.3,0,13.2,30.5,1
intermediate,59,242,59.0,Follow,0,23.2,5,24.5,25.13,-0.63,0,0,0,0,0,1,4,0.0,20.1,0,8.2,4.2,0
veteran,461,1674,84.2,Follow,0,24.7,5,21.99,25.53,-0.17,0,0,0,0,0,1,2,0.0,8.8,0,7.0,0.0,0
new,12,1,49.8,Comment,0,115.2,0,7.93,118.34,2.91,0,0,0,0,0,1,2,1.6,2.5,0,4.4,0.4,0
new,22,48,20.6,Follow,1,11.0,20,4.26,10.37,-1.61,15,15,15,1,1,13,1,95.3,3.4,0,50.4,51.1,1
new,28,14,51.0,Follow,0,36.9,5,15.51,31.83,0.47,0,0,0,0,0,1,1,0.0,0.0,0,0.8,8.5,0
new,7,632,15.5,Like,0,4.0,20,0.1,3.92,-2.11,35,35,15,1,1,7,8,59.6,34.5,0,44.7,84.8,1
new,11,431,9.0,Like,1,0.9,35,0.1,0.86,-2.14,35,35,35,1,1,9,10,62.0,52.9,0,44.1,105.0,1
intermediate,65,52,41.4,Like,1,14.2,5,13.74,13.02,-0.72,0,0,0,0,0,4,3,12.0,6.0,0,11.2,4.7,1
experienced,214,565,64.4,Comment,0,64.1,5,9.85,66.9,0.74,0,0,0,0,0,1,6,0.0,16.4,0,5.6,0.0,0
veteran,379,4654,82.6,Like,0,21.8,5,17.38,22.44,0.89,0,0,0,0,0,1,2,0.0,1.7,0,0.4,7.8,0
intermediate,57,93,40.0,Follow,0,13.6,5,10.09,14.72,-0.82,0,0,0,0,0,3,6,1.7,6.2,0,0.0,0.0,0
new,8,237,25.6,Follow,0,5.9,20,1.94,5.37,-1.84,15,35,15,1,1,11,3,68.9,38.0,70,44.6,59.1,1
intermediate,111,451,51.0,Comment,1,52.3,5,18.58,55.12,0.17,0,0,0,0,0,4,1,16.1,5.9,0,9.4,5.6,1
